#CL_Utilization###
BP_fD+;Belt_Pretensioner_front_Driver+;Gurtstraffer_Fahrerseite+_;mixed;S;IN
BP_fP+;Belt_Pretensioner_front_Passenger+;Gurtstraffer_Beifahrerseite+;mixed;S;IN
BP_fP-;Belt_Pretensioner_front_Passenger-;Gurtstraffer_Beifahrerseite-_;mixed;S;OUT
BP_LL_3D/LR_3P;Belt Pretensioner 3rd row Driver;Gurtstraffer 3. Reihe Fahrerseite;mixed;S;OUT
BP_LL_3P/LR_3D;Belt Pretensioner 3d row Passenger;Gurtstraffer 3. Reihe Beifahrerseite;mixed;S;OUT
BP_LL_fD/LR_fP;Belt Pretensioner Front Driver;Gurtstraffer Fahrer vorne;mixed;S;OUT
BP_LL_fP/LR_fD;Belt pretensioner front right minus;Gurtstraffer vorn rechts Minus;mixed;S;OUT
BP_LL_rD/LR_rP;Belt Pretensioner rear Driver;Gurtstraffer hinten Fahrerseite;mixed;S;OUT
BP_LL_rP/LR_rD;Belt Pretensioner rear Passenger;Gurtstraffer hinten Beifahrerseite;mixed;S;OUT
BP_rD+;Belt_Pretensioner_rear_Driver+;Gurtstraffer_hinten_Fahrerseite+;mixed;S;BI
BP_rD-;Belt_Pretensioner_rear_Driver-;Gurtstraffer_hinten_Fahrerseite-;mixed;S;BI
BP_rP-;Belt_Pretensioner_rear_Passenger-;Gurtstraffer_hinten_Beifahrerseite-;mixed;S;BI
BP_rP+;Belt_Pretensioner_rear_Passenger+;Gurtstraffer_hinten_Beifahrerseite+_;mixed;S;BI
BR;Bremslicht;Bremslicht;DC;V;IN
BRAEK_SW_COM;BRAEK_SW_COM;BRAEK_SW_COM;mixed;S;BI
BrakeBooster;Brake_booster;Bremsbooster;mixed;S;BI
Braklig;Brakelight;Bremslicht;mixed;S;CRX
BR/BL;Stop-Turn_Indicator;Bremslicht-Blinklicht;DC;S;IN
BREAK_SW_PWR_NC;BREAK_SW_PWR_NC;BREAK_SW_PWR_NC;mixed;S;BI
BREAK_SW_PWR_ON;BREAK_SW_PWR_ON;BREAK_SW_PWR_ON;mixed;S;BI
BR_L;BR_L;BR_L;mixed;S;BI
BR_M;BrakeLightCenter;Bremslicht;mixed;S;BI
BR_MITTE;BR_MITTE;BR_MITTE;mixed;S;BI
BR_N;BR_N;Ethernet_N;mixed;S;BI
BR_N1_OCU;ETH_1_to_OCU;ETH_1_to_OCU;ETH0G1B;D;BI
BR_N2;BR_N2;BR_N2;DC;V;CRX
BR_N2_AMP_FPK;ETH_2_to_AMP_or_FPK;ETH_2_to_AMP_or_FPK;ETH0G1B;D;BI
BR_N3;BR_N3;BR_N3;mixed;S;BI
BR_N4;BR_N4;BR_N4;mixed;S;BI
BR_P2;BR_P2;BR_P2;mixed;S;BI
BR_P3;BR_P3;BR_P3;mixed;S;BI
BR_P4;BR_P4;BR_P4;mixed;S;BI
BR_R;BR_R;BR_R;mixed;S;BI
BR/TI;Stop-Turn_Indicator;Bremslicht-Blinklicht;mixed;S;BI
BSw;Buckle Switch;Gurtschloss Schalter;mixed;S;CRX
BSw3D;Buckle Switch 3rd row Driver;Gurtschloss dritte Reihe Fahrer;mixed;S;OUT
BSw3P;Buckle Switch 3rd row Passenger;Gurtschloss dritte Reihe Beifahrer;mixed;S;OUT
BSw_fD;Buckle_Switch_front_Driver;Gurtschlossabfrage_Fahrerseite_vorne;mixed;S;BI
BSwfD/BSwfP;Buckle Switch front Driver/Passenger;Gurtschloss Beifahrer/Fahrer vorne;mixed;S;IN
BSw_fP;Buckle_Switch_front_Passenger;Gurtschlossabfrage_Beifahrerseite_vorne;mixed;S;BI
BSw_LL_fD/LR_fP;Buckle Switch front Driver;Gurtschloss Fahrer vorn;DC;S;OUT
BSw_LL_fP/LR_fD;Buckle Switch front Passenger;Gurtschloss Beifahrer vorn;DC;S;OUT
BSw_LL_rD/LR_rP;Buckle Switch rear Driver;Gurtschloss Fahrer hinten;mixed;S;OUT
BSw_LL_rP/LR_rD;Buckle Switch rear Passenger;Gurtschloss Beifahrer hinten;mixed;S;OUT
BSw_r;Buckle_Switch_rear;Gurtschloss_hinten;mixed;S;IN
BSw_rC;Buckle_Switch_rear_Center;Gurtschlossabfrage_Mitte_hinten;mixed;S;BI
BSw_rD-;Buckle_Switch_rear_Driver-;Gurtschlossabfrage_Fahrerseite_hinten-;mixed;M;BI
BSw_rD+;Gurtschlossabfrage_Fahrerseite_hinten-;Gurtschlossabfrage_Fahrerseite_hinten-;mixed;S;BI
BSw_rD;Buckle_Switch_rear_Driver;Gurtschlossabfrage_Fahrerseite_hinten_;mixed;S;BI
BSw_rL;Buckle_Switch_rear_Left;Gurtschloss_Schalter_hinten_links;mixed;S;BI
BSw_rM;Buckle_Switch_rear_Middle;Gurtschloss_Schalter_hinten_Mitte;mixed;S;BI
BSw_rP;Buckle_Switch_rear_Passenger;Gurtschlossabfrage_BFS_hinten;mixed;S;BI
BSw_rP+;Buckle_Switch_rear_Passenger+;Gurtschlossabfrage_Beifahrerseite_hinten+;mixed;S;BI
BSw_rR;Buckle_Switch_rear_Right;Gurtschloss_Schalter_hinten_rechts;mixed;S;BI
BT_LAN_1;BT_LAN1;BT_LAN1;DC;S;BI
BT_LE_1;BT_LE_1;W2 BTLE 2.4GHz roof antenna;mixed;S;BI
BTLE_1;BTLE_1_2,4GHz;BTLE_1_2,4GHz;mixed;S;BI
BT_LE_1_shield;BT_LE_1_shield;W2 shield;mixed;S;BI
BTLE_1_shield;BTLE_1_2,4GHz_shield;BTLE_1_2,4GHz_shield;mixed;S;BI
BTS;Brake test sensor;Bremstestsensor;DC;S;OUT
BT_WIFI_3_shield;BT_WIFI_3_2,4+5GHz_shield;BT_WIFI_3_2,4+5GHz_shield;mixed;S;BI
BT_WLAN_1;BT_WLAN_3_2,4+5GHz;BT_WLAN_3;mixed;S;BI
BT_WLAN_1_shield;BT_WLAN_2,4+5GHz_shield;BT_WLAN_2,4+5GHz_shield;mixed;S;BI
BT_WLAN_2;BT_WLAN_2,4+5GHz;BT_WLAN_2,4+5GHz;mixed;S;BI
BT_WLAN_2_shield;BT_WLAN_2,4+5GHz_shield;BT_WLAN_2,4+5GHz_shield;mixed;S;BI
BT_WLAN_2_Shield;WiFi2_Shield;WiFi2_Shield;mixed;S;BI
BT_WLAN_3;BT_WLAN_3_2,4+5GHz;BT_WLAN_3_2,4+5GHz;mixed;S;BI
Bumpr;Bumper;Stossfänger;mixed;S;CRX
Butn;Button;Taste_Knopf_Schalter_Druckknopf;mixed;S;CRX
Button_BOX_IN;Button_BOX_IN;Button_BOX_IN;mixed;S;BI
Bypass_Finne_1;Bypass_Finne_1;Bypass_Finne_1;mixed;S;BI
Bypass_Finne_2;Bypass_Finne_2;Bypass_Finne_2;mixed;S;BI
Bypass_Finne_3;Bypass_Finne_3;Bypass_Finne_3;mixed;S;BI
CAN_0_H;CAN High 0;CAN_Plus 0;CAN;D;BI
CAN_0_L;CAN Low 0;CAN_Minus 0;CAN;D;BI
CAN_1_H;CAN High 1;CAN_Plus 1;CAN;D;BI
CAN_1_L;CAN Low 1;CAN_Minus 1;CAN;D;BI
CAN1_SiC_H_DC_EPOWER_RT;CAN1_SiC_H_DC_EPOWER_RT;CAN1_SiC_H_DC_EPOWER_RT;CAN_FDhR;S;BI
CAN1_SiC_H_EPOWER_RT;CAN1_SiC_H_EPOWER_RT;CAN1_SiC_H_EPOWER_RT;CAN_FDhR;S;BI
CAN1_SiC_L_DC_EPOWER_RT;CAN1_SiC_L_DC_EPOWER_RT;CAN1_SiC_L_DC_EPOWER_RT;CAN_FDhR;S;BI
CAN1_SiC_L_EPOWER_RT;CAN1_SiC_L_EPOWER_RT;CAN1_SiC_L_EPOWER_RT;CAN_FDhR;S;BI
CAN_2_H;CAN High 2;CAN_Plus 2;CAN;D;BI
CAN_2_L;CAN Low 2;CAN_Minus 2;CAN;D;BI
CAN2_SiC_H_DC_EPOWER_D;CAN2_SiC_H_DC_EPOWER_D;CAN2_SiC_H_DC_EPOWER_D;CAN_FDhR;S;BI
CAN2_SiC_H_EPOWER_D;CAN2_SiC_H_EPOWER_D;CAN2_SiC_H_EPOWER_D;CAN_FDhR;S;BI
CAN2_SiC_L_DC_EPOWER_D;CAN2_SiC_L_DC_EPOWER_D;CAN2_SiC_L_DC_EPOWER_D;CAN_FDhR;S;BI
CAN2_SiC_L_EPOWER_D;CAN2_SiC_L_EPOWER_D;CAN2_SiC_L_EPOWER_D;CAN_FDhR;S;BI
CAN_3_H;CAN High 3;CAN_Plus 3;CAN;D;BI
CAN_3_L;CAN Low 3;CAN_Minus 3;CAN;D;BI
CAN_4_H;CAN High 4;CAN_Plus 4;CAN;D;BI
CAN_4_L;CAN Low 4;CAN_Minus 4;CAN;D;BI
CAN_5_H;CAN_High_5;CAN_Plus_5;CAN;S;BI
CAN_5_L;CAN_Low_5;CAN_Minus_5;CAN;S;BI
CAN_6_L;CAN_Low_6;CAN_Minus_6;CAN;D;BI
CAN_AB_H;CAN Control and Display high;CAN_Anzeige/Bedieneinheit_Plus;CAN;D;BI
CAN_ABH_H;ABH-CAN High;ABH-CAN High;CAN;D;BI
CAN_ABH_L;ABH-CAN Low;ABH-CAN Low;CAN;D;BI
CAN_AB_L;CAN Control and Display low;CAN_Anzeige/Bedieneinheit_Minus;CAN;D;BI
CAN_AFS_H;CAN_Advanc_Frontlight SYS_High;CAN_Frontlicht_Plus;CAN;D;BI
CAN_AFS_L;CAN_Advanc_Frontlight SYS_Low;CAN_Frontlicht_Minus;CAN;D;BI
CAN_A_H;CAN_drive_High;CAN_Antrieb_Plus;CAN;D;BI
CAN_A_L;CAN_drive_Low;CAN_Antrieb_Minus;CAN;D;BI
CAN_B_H;CAN Body High;CAN Body Plus;CAN;D;BI
CAN_B_L;CAN Body Low;CAN Body Minus;CAN;D;BI
CAN_BMC_H;CAN battery managment modul High;CAN Batterie Managment Modul Plus;CAN;D;BI
CAN_BMC_L;CAN battery managment modul low;CAN Batterie Managment Modul Minus;CAN;D;BI
CAN_C_H;CAN_chassis_High;CAN_Fahrwerk_Plus;CAN;D;BI
CAN_CHADEMO_H;CAN Chademo High;CAN Chademo Plus;CAN;D;BI
CAN_CHADEMO_L;CAN Chademo low;CAN Chademo Minus;CAN;D;BI
CAN_ChaoJi_H;CAN_ChaoJi_High;CAN_ChaoJi_High;CAN;D;BI
CAN_ChaoJi_L;CAN_ChaoJi_Low;CAN_ChaoJi_Low;CAN;D;BI
CAN_C_L;CAN_chassis_Low;CAN_Fahrwerk_Minus;CAN;D;BI
CAN_CONN_H;CAN OCU/ConMod High;CAN OCU/ConMod Plus;CAN;D;BI
CAN_CONN_L;CAN OCU/ConMod Low;CAN OCU/ConMod Minus;CAN;D;BI
CAN_DIAG_H;CAN Diagnose  High;CAN Diagnose  Plus;CAN;D;BI
CAN_DIAG_L;CAN Diagnose  Low;CAN Diagnose  Minus;CAN;D;BI
CAN_DQ_H;CAN Gear Sub High;CAN Direktschaltgetriebe Plus;CAN;D;BI
CAN_DQ_L;CAN Gear Sub Low;CAN Direktschaltgetriebe Minus;CAN;D;BI
CAN_EBKV_H;CAN ele. Brake Booster High;CAN ele. Bremskraftverstaerker Plus;CAN;D;BI
CAN_EBKV_L;CAN ele. Brake Booster Low;CAN ele. Bremskraftverstaerker Minus;CAN;D;BI
CAN_E_H;CAN Extended High;CAN Extended Plus;CAN;D;BI
CAN_E_L;CAN Extended Low;CAN Extended Minus;CAN;D;BI
CAN_FAS_1_H;CAN driver assisten system  High 1;CAN Fahrerassistenzsystem Plus 1;CAN;D;BI
CAN_FAS_1_L;CAN driver assisten system  Low 1;CAN Fahrerassistenzsystem Minus 1;CAN;D;BI
CAN_FAS_2_H;CAN driver assisten system  High 2;CAN Fahrerassistenzsystem Plus 2;CAN;D;BI
CAN_FAS_2_L;CAN driver assisten system  Low 2;CAN Fahrerassistenzsystem Minus 2;CAN;D;BI
CAN_FAS_H;CAN driver assisten system  High;CAN Fahrerassistenzsystem Plus;CAN;D;BI
CAN_FAS_L;CAN driver assisten system  Low;CAN Fahrerassistenzsystem Minus;CAN;D;BI
CAN_FD1_H;CAN_FD high 1;CAN_FD_Plus 1;CAN_FD;D;BI
CAN_FD1_L;CAN_FD_low 1;CAN_FD_Minus 1;CAN_FD;D;BI
CAN_FD1lR_H;CAN_FD lowRes High 1;CAN_FD1 lTerminierung Plus 1;CAN_FDlR;D;BI
CAN_FD1lR_L;CAN_FD lowRes  Low 1;CAN_FD1 lTerminierung Minus 1;CAN_FDlR;D;BI
CAN_FD2_H;CAN_FD high 2;CAN_FD_Plus 2;CAN_FD;D;BI
CAN_FD2_L;CAN_FD_low 2;CAN_FD_Minus 2;CAN_FD;D;BI
CAN_FD2lR_H;CAN_FD lowRes High 2;CAN_FD1 lTerminierung Plus 2;CAN_FDlR;D;BI
CAN_FD2lR_L;CAN_FD lowRes  Low 2;CAN_FD1 lTerminierung Minus 2;CAN_FDlR;D;BI
CAN_FD3_H;CAN_FD high 3;CAN_FD_Plus 3;CAN_FD;D;BI
CAN_FD3_L;CAN_FD_low 3;CAN_FD_Minus 3;CAN_FD;D;BI
CAN_FD3lR_H;CAN_FD lowRes High 3;CAN_FD1 lTerminierung Plus 3;CAN_FDlR;D;BI
CAN_FD3lR_L;CAN_FD lowRes  Low 3;CAN_FD1 lTerminierung Minus 3;CAN_FDlR;D;BI
CAN_FD4_H;CAN_FD high 4;CAN_FD_Plus 4;CAN_FD;D;BI
CAN_FD4_L;CAN_FD_low 4;CAN_FD_Minus 4;CAN_FD;D;BI
CAN_FD4lR_H;CAN_FD lowRes High 4;CAN_FD1 lTerminierung Plus 4;CAN_FDlR;D;BI
CAN_FD4lR_L;CAN_FD lowRes  Low 4;CAN_FD1 lTerminierung Minus 4;CAN_FDlR;D;BI
CAN_FD5_H;CAN_FD_high_5;CAN_FD_Plus_5;CAN_FD;D;BI
CAN_FD5_L;CAN_FD_low_5;CAN_FD_Minus_5;CAN_FD;D;BI
CAN_FD6_H;CAN_FD_high_6;CAN_FD_Plus_6;CAN_FD;D;BI
CAN_FD6_L;CAN_FD_low_6;CAN_FD_Minus_6;CAN_FD;D;BI
CAN_FD_AB_H;CAN FD Control and Display high;CAN FD Anzeige/Bedieneinheit Plus;CAN_FD;D;BI
CAN_FD_AB_L;CAN FD Control and Display Low;CAN FD Anzeige/Bedieneinheit Minus;CAN_FD;D;BI
CAN_FD_A_H;CAN FD drive High;CAN FD Antrieb Plus;CAN_FD;D;BI
CAN_FD_A_L;CAN FD drive Low;CAN FD Antrieb Minus;CAN_FD;D;BI
CAN_FD_BL_H;CAN FD Bluetooth Low energy  High;CAN FD Bluetooth niedrige Energie Plus;CAN_FD;D;BI
CAN_FD_BL_L;CAN FD Bluetooth Low energy  Low;CAN FD Bluetooth niedrige Energie Minus;CAN_FD;D;BI
CAN_FD_C_H;CAN_FD_Chassis High;CAN_FD_Fahrwerk Plus;CAN_FD;D;BI
CAN_FD_C_L;CAN_FD_Chassis Low;CAN_FD_Fahrwerk Minus;CAN_FD;D;BI
CAN_FD_CRF_H;CAN_FD_corner_radar_front_high;CAN_FD_Eckradar_vorne_Plus;CAN_FD;D;BI
CAN_FD_CRF_L;CAN_FD_corner_radar_front_low;CAN_FD_Eckradar_vorne_Minus;CAN_FD;D;BI
CAN_FD_CRR_H;CAN_FD_corner_radar_rear_high;CAN_FD_Eckradar_hinten_Plus;CAN_FD;D;BI
CAN_FD_CRR_L;CAN_FD_corner_radar_rear_Low;CAN_FD_Eckradar_hinten_Minus;CAN_FD;D;BI
CAN_FD_Diag_H;CAN_FD diagnose High;CAN FD Diagnose  Plus;CAN_FD;D;BI
CAN_FD_Diag_L;CAN_FD_diagnose Low;CAN FD Diagnose  Minus;CAN_FD;D;BI
CAN_FD_E_H;CAN FD electric High;CAN FD Elektrisch Plus;CAN_FD;D;BI
CAN_FD_E_L;CAN FD electric Low;CAN FD Elektrisch Minus;CAN_FD;D;BI
CAN_FD_EMB_H;CAN_FD_high;CAN_FD_High;CAN_FD;D;BI
CAN_FD_EMB_L;CAN_FD_low;CAN_FD_low;CAN_FD;D;BI
CAN_FD_EV2_H;CAN_FD_Electric_Vehicle high 2;CAN_FD_Electrik_Fzg_Plus_2;CAN_FD;D;BI
CAN_FD_EV2_L;CAN_FD_Electric_Vehicle low 2;CAN_FD_Electrik_Fzg_Minus_2;CAN_FD;D;BI
CAN_FD_EV4_H;CAN_FD_Electric_Vehicle high 4;CAN_FD_Electrik_Fzg_Plus_4;CAN_FD;D;BI
CAN_FD_EV4_L;CAN_FD_Electric_Vehicle low 4;CAN_FD_Electrik_Fzg_Minus_4;CAN_FD;D;BI
CAN_FD_EV_H;CAN_FD Electric Vehicle High;CAN_FD Electrik Fzg Plus;CAN_FD;D;BI
CAN_FD_EV_L;CAN_FD Electric Vehicle Low;CAN_FD Electrik Fzg Minus;CAN_FD;D;BI
CAN_FD_FAS2_H;CAN FD driver assisten system  High 2;CAN_FD Fahrerassistenz Plus 2;CAN_FD;D;BI
CAN_FD_FAS2_L;CAN FD driver assisten system  Low 2;CAN_FD Fahrerassistenz Minus 2;CAN_FD;D;BI
CAN_FD_FAS_H;CAN FD driver assisten system  High;CAN_FD Fahrerassistenz Plus;CAN_FD;D;BI
CAN_FD_FAS_L;CAN FD driver assisten system  Low;CAN_FD Fahrerassistenz Minus;CAN_FD;D;BI
CAN_FD_F_H;CAN_FD chassis_High;CAN_FD_Fahrwerk_Plus;CAN_FD;D;BI
CAN_FD_F_L;CAN_FD chassis_Low;CAN_FD_Fahrwerk_Minus;CAN_FD;D;BI
CAN_FD_FL_H;CAN_FD_front_lamp_high;CAN_FD_Scheinwerfer_Plus;CAN_FD;D;BI
CAN_FD_FL_L;CAN_FD_front_lamp_low;CAN_FD_Scheinwerfer_Minus;CAN_FD;D;BI
CAN_FD_FR_H;CAN_FD_front_radar_high;CAN_FD_Frontradar_Plus;CAN_FD;D;BI
CAN_FD_FR_L;CAN_FD_front_radar_low;CAN_FD_Frontradar_Minus;CAN_FD;D;BI
CAN_FD_H;CAN_FD_high;CAN_FD_Plus;CAN_FD;D;BI
CAN_FD_High_Spare;CAN_FD_Spare;CAN_FD_High_Spare;CAN_FD;D;BI
CAN_FD_HL_H;CAN_FD rear lamp high;CAN_FD Heckleuchten Plus;CAN_FD;D;BI
CAN_FD_HL_L;CAN_FD rear lamp low;CAN_FD Heckleuchten Minus;CAN_FD;D;BI
CAN_FD_iBRS_H;CAN_FD_inteligent_breaking_system_high;CAN_FD_inteligentes_Bremssystem_Plus;CAN_FD;D;BI
CAN_FD_iBRS_L;CAN_FD_inteligent_breaking_system_low;CAN_FD_inteligentes_Bremssystem_Minus;CAN_FD;D;BI
CAN_FD_I_H;CAN FD in-Vehicle infotaiment High;CAN FD Fahrzeug Infotaiment Plus;CAN_FD;D;BI
CAN_FD_I_L;CAN FD in-Vehicle infotaiment Low;CAN FD Fahrzeug Infotaiment Minus;CAN_FD;D;BI
CAN_FD_K2_H;CAN_FD comfort high 2;CAN_FD_Komfort_Plus 2;CAN_FD;D;BI
CAN_FD_K2_L;CAN_FD comfort low 2;CAN_FD_Komfort_Minus 2;CAN_FD;D;BI
CAN_FD_K3_H;CAN_FD comfort high 3;CAN_FD_Komfort_Plus 3;CAN_FD;D;BI
CAN_FD_K3_L;CAN_FD comfort low 3;CAN_FD_Komfort_Minus 3;CAN_FD;D;BI
CAN_FD_K_H;CAN_FD_comfort_high;CAN_FD_Komfort_Plus;CAN_FD;D;BI
CAN_FD_K_L;CAN_FD_comfort_low;CAN_FD_Komfort_Minus;CAN_FD;D;BI
CAN_FD_L;CAN_FD_Low;CAN_FD_Minus;CAN_FD;D;BI
CAN_FD_Low_Spare;CAN-FD_Low_Spare;CAN-FD_Low_Spare;CAN_FD;D;BI
CAN_FD_LP_H;CAN FD Lamp Language private high;CAN FD Lampensprache Privat Plus;CAN_FD;D;BI
CAN_FD_LP_L;CAN FD Lamp Language private Low;CAN FD Lampensprache Privat Minus;CAN_FD;D;BI
CAN_FD_MDK_H;CAN FD mobile_device_key High;CAN FD Mobilerschluessel Plus;CAN_FD;D;BI
CAN_FD_MDK_L;CAN FD mobile_device_key Low;CAN FD Mobilerschluessel Minus;CAN_FD;D;BI
CAN_FD_RGS_H;CAN FD rev seat belt pret High;CAN FD Reversibler Gurtstraffer Plus;CAN_FD;D;BI
CAN_FD_RGS_L;CAN FD rev seat belt pret Low;CAN FD Reversibler Gurtstraffer Minus;CAN_FD;D;BI
CAN_FDsic_EPD_H;CAN_FD_EPOWER_Data;CAN_FD_EPOWER_Data;CAN_FD;D;BI
CAN_FDsic_EPD_L;CAN_FD_EPOWER_Data;CAN_FD_EPOWER_Data;CAN_FD;D;BI
CAN_FDsic_EPRT_H;CAN_FD_EPOWER_Real_Time;CAN_FD_EPOWER_Real_Time;CAN_FD;D;BI
CAN_FDsic_EPRT_L;CAN_FD_EPOWER_Real_Time;CAN_FD_EPOWER_Real_Time;CAN_FD;D;BI
CAN_F_H;CAN_chassis_High;CAN_Fahrwerk_Plus;CAN;D;BI
CAN_F_L;CAN_chassis_Low;CAN_Fahrwerk_Minus;CAN;D;BI
CAN_FR_H;CAN Frontradar High;CAN Frontradar Plus;CAN;D;BI
CAN_FR_L;CAN Frontradar Low;CAN Frontradar Minus;CAN;D;BI
CAN_H;CAN High;CAN Plus;CAN;D;BI
CAN_H_Debug;CAN_DEBUG High;CAN_DEBUG_Plus;CAN;D;BI
CAN_H_H;CAN hybrid High;CAN_Hybrid Plus;CAN;D;BI
CAN_H_JP_CN;CAN_ChaoJi_High;CAN_ChaoJi_Plus;CAN;D;BI
CAN_H_L;CAN hybrid Low;CAN_Hybrid Minus;CAN;D;BI
CAN_HRE_H;CAN Heckradar Entry High;CAN Heckradar Entry Plus;CAN;D;BI
CAN_HRE_L;CAN Heckradar Entry Low;CAN Heckradar Entry Minus;CAN;D;BI
CAN_HR_H;CAN Heckradar High;CAN Heckradar Plus;CAN;D;BI
CAN_HR_L;CAN Heckradar Low;CAN Heckradar Minus;CAN;D;BI
CAN_I_H;CAN infotainment High;CAN Infotainment Plus;CAN;D;BI
CAN_I_L;CAN infotainment Low;CAN Infotainment Minus;CAN;D;BI
CAN_ISO_D_H;CAN ISO (Diagnose) High;CAN ISO (Diagnose) Plus;CAN;D;BI
CAN_ISO_D_L;CAN ISO (Diagnose) Low;CAN ISO (Diagnose) Minus;CAN;D;BI
CAN_IVI_H_FD;CAN_FD_in_vehicle_infotainment High;CAN Fahrzeug_Infotaiment_Plus;CAN;D;BI
CAN_IVI_L_FD;CAN_FD_in_vehicle_infotainment Low;CAN Fahrzeug_Infotaiment_Minus;CAN;D;BI
CAN_K_H;CAN comfort High;CAN Komfort Plus;CAN;D;BI
CAN_K_L;CAN comfort Low;CAN Komfort Minus;CAN;D;BI
CAN_KOMBI_H;CAN kombi High;CAN Kombi Plus;CAN;D;BI
CAN_KOMBI_L;CAN kombi Low;CAN Kombi Minus;CAN;D;BI
CAN_L;CAN Low;CAN Minus;CAN;D;BI
CAN_LAD_H;CAN charge High;CAN Laden Plus;CAN;D;BI
CAN_LAD_L;CAN charge Low;CAN Laden Minus;CAN;D;BI
CAN_L_Debug;CAN_DEBUG_Low;CAN_DEBUG_Minus;CAN;D;BI
CAN_L_JP_CN;CAN_ChaoJi_Low;CAN_ChaoJi_Minus;CAN;D;BI
CAN_LWR_H;Leuchtweitenregulierung Sub.-CAN High;CAN Leuchtweitenregulierung Plus;CAN;D;BI
CAN_LWR_L;Leuchtweitenregulierung Sub.-CAN Low;CAN Leuchtweitenregulierung Minus;CAN;D;BI
CAN_MeLiBu_H;CAN_Melexis_Light_Bus_high;CAN_Melexis_Light_Bus_Plus;CAN;D;BI
CAN_MeLiBu_L;CAN_Melexis_Light_Bus_low;CAN_Melexis_Light_Bus_Minus;CAN;D;BI
CAN_MES2_H;CAN_measurement2_High;CAN_Messung2_Plus;CAN;D;BI
CAN_MES2_L;CAN_measurement2_Low;CAN_Messung2_Minus;CAN;D;BI
CAN_MES_H;CAN measurement High;CAN Messung Plus;CAN;D;BI
CAN_MES_L;CAN measurement Low;CAN Messung Minus;CAN;D;BI
CAN_MFL_H;CAN multi function steering wheel high;CAN MFL Multifunktionslenkrad Plus;CAN;D;BI
CAN_MFL_L;CAN multi function steering wheel  low;CAN MFL Multifunktionslenkrad Minus;CAN;D;BI
CAN_MIB_H;CAN MIB High;CAN Modular Infot Baukasten Plus;CAN;D;BI
CAN_MIB_L;CAN MIB Low;CAN Modular Infot Baukasten Minus;CAN;D;BI
CAN_MIG_H;CAN migration High;CAN Migration Plus;CAN;D;BI
CAN_MIG_L;CAN migration Low;CAN Migration Minus;CAN;D;BI
CAN_MRR_H;CAN mid range radar High;CAN mid range radar Plus;CAN;D;BI
CAN_MRR_L;CAN mid range radar Low;CAN mid range radar Minus;CAN;D;BI
CAN_MS_H;CAN Engine ECU High;CAN Motor Steuergeraet Plus;CAN;D;BI
CAN_MS_L;CAN Engine ECU Low;CAN Motor Steuergeraet Minus;CAN;D;BI
CAN_P1_H;CAN Privat High 1;CAN Privat Plus 1;CAN;D;BI
CAN_P1_L;CAN Privat Low 1;CAN Privat Minus 1;CAN;D;BI
CAN_P2_H;CAN Privat High 2;CAN Privat Plus 2;CAN;D;BI
CAN_P2_L;CAN Privat Low 2;CAN Privat Minus 2;CAN;D;BI
CAN_P3_H;CAN Privat High 3;CAN Privat Plus 3;CAN;D;BI
CAN_P3_L;CAN Privat Low 3;CAN Privat Minus 3;CAN;D;BI
CAN_P4_H;CAN Privat High 4;CAN Privat Plus 4;CAN;D;BI
CAN_P4_L;CAN Privat Low 4;CAN Privat Minus 4;CAN;D;BI
CAN_P5_H;CAN Privat High 5;CAN Privat Plus 5;CAN;D;BI
CAN_P5_L;CAN Privat Low 5;CAN Privat Minus 5;CAN;D;BI
CAN_PF_H_FD;CAN_platform_high_FD;CAN_Plattform_Plus_FD;CAN_FD;D;BI
CAN_PF_L_FD;CAN_platform_low_FD;CAN_Plattform_Minus_FD;CAN_FD;D;BI
CAN_PWR_H;CAN Power High;CAN Power Plus;CAN;D;BI
CAN_PWR_L;CAN Power Low;CAN Power Minus;CAN;D;BI
CAN_RGS_H;CAN High for reversible seat belt pretensioner RGS;CAN Hoch Reversibler Gurtstraffer RGS;CAN;D;BI
CAN_RGS_L;CAN Low reversible seat belt pretensioner RGS;CAN Niedrig Reversibler Gurtstraffer RGS;CAN;D;BI
CAN_RTM_H;CAN real time monitoring High;CAN Echtzeitueberwachung Plus;CAN;D;BI
CAN_RTM_L;CAN real time monitoring Low;CAN Echtzeitueberwachung Minus;CAN;D;BI
CAN_S;CAN Shield;CAN Schirmung;CAN;D;BI
CAN_SF_high;SensorFusion_CAN_high;SensorFusion_CAN_high;CAN;D;BI
CAN_SF_low;SensorFusion_CAN_low;SensorFusion_CAN_low;CAN;D;BI
CAN_SoFa_H;CAN-H Komfort fuer Sonderfahrzeug;CAN-H Komfort fuer Sonderfahrzeug;CAN;D;BI
CAN_SoFa_L;CAN-L Komfort fuer Sonderfahrzeug;CAN-L Komfort fuer Sonderfahrzeug;CAN;D;BI
CAN_SRR_H;CAN_SRR_High_;CAN_SRR_Plus;CAN;D;BI
CAN_SRR_L;CAN_SRR_Low;CAN_SRR_Minus;CAN;D;BI
CAN_TCAN_H;CAN Real Time Monitor high;CAN Real Time Monitor High;CAN;D;BI
CAN_TCAN_L;CAN Real Time Monitor low;CAN Real Time Monitor Low;CAN;D;BI
CAN_TCU_H;CAN transmisson control unit High;CAN Automatksteuergeraet Plus;CAN;D;BI
CAN_TCU_L;CAN transmisson control unit High;CAN Automatksteuergeraet Minus;CAN;D;BI
